,movieId,title,genres,movie_vector
3373,89190,Conan the Barbarian (2011),"['Action', 'Adventure', 'Fantasy']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3374,89281,Birdemic: Shock and Terror (2010),"['Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
3375,89343,Red State (2011),"['Action', 'Crime', 'Horror', 'Thriller']",[0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0]
3376,89427,Shark Night 3D (2011),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3377,89470,Contagion (2011),"['Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0]
3378,89492,Moneyball (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3379,89678,Northanger Abbey (2007),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3380,89753,Tinker Tailor Soldier Spy (2011),"['Drama', 'Film-Noir', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0]
3381,89774,Warrior (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3382,89837,Kill List (2011),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
3383,89840,Killer Elite (2011),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3384,89864,50/50 (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3385,89898,Generation P (2011),"['Comedy', 'Drama', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3386,89904,The Artist (2011),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3387,89939,Gigi (1949),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3388,90057,Take Shelter (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3389,90249,Real Steel (2011),"['Action', 'Drama', 'Sci-Fi', 'IMAX']",[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0]
3390,90343,Footloose (2011),"['Comedy', 'Drama', 'Musical']",[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
3391,90353,Beautiful Boy (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3392,90374,Martha Marcy May Marlene (2011),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3393,90376,We Need to Talk About Kevin (2011),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3394,90405,In Time (2011),"['Crime', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0]
3395,90430,Carnage (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3396,90439,Margin Call (2011),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3397,90469,Paranormal Activity 3 (2011),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
3398,90471,Puncture (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3399,90522,Johnny English Reborn (2011),"['Adventure', 'Comedy', 'Thriller']",[1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
3400,90524,Abduction (2011),"['Action', 'Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0]
3401,90528,This Must Be the Place (2011),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
3402,90531,Shame (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3403,90576,What's Your Number? (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3404,90603,Batman: Year One (2011),"['Action', 'Animation', 'Crime']",[0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3405,90647,Puss in Boots (2011),"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'IMAX']",[1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3406,90717,Tower Heist (2011),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3407,90719,J. Edgar (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3408,90809,Tomboy (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3409,90866,Hugo (2011),"['Children', 'Drama', 'Mystery']",[0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
3410,90888,Immortals (2011),"['Action', 'Drama', 'Fantasy']",[0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
3411,90890,Jack and Jill (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3412,91079,Like Crazy (2011),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3413,91126,War Horse (2011),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
3414,91233,Lifted (2006),"['Animation', 'Comedy', 'Sci-Fi']",[0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
3415,91266,Another Cinderella Story (2008),"['Children', 'Comedy', 'Musical', 'Romance']",[0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
3416,91386,Happy Feet Two (2011),"['Animation', 'Children', 'Comedy', 'IMAX']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3417,91414,Arthur Christmas (2011),"['Animation', 'Children', 'Comedy', 'Drama']",[0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3418,91483,Bullet to the Head (2012),"['Action', 'Crime', 'Film-Noir']",[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0]
3419,91500,The Hunger Games (2012),"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0]
3420,91542,Sherlock Holmes: A Game of Shadows (2011),"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",[1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0]
3421,91622,Young Adult (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3422,91628,New Year's Eve (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3423,91630,Mission: Impossible - Ghost Protocol (2011),"['Action', 'Adventure', 'Thriller', 'IMAX']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
3424,91653,We Bought a Zoo (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3425,91666,Last Holiday (1950),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3426,91671,Alvin and the Chipmunks: Chipwrecked (2011),"['Animation', 'Comedy']",[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3427,91690,Friends with Kids (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3428,91842,Contraband (2012),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
3429,91869,Being Elmo: A Puppeteer's Journey (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3430,91974,Underworld: Awakening (2012),"['Action', 'Fantasy', 'Horror', 'IMAX']",[0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0]
3431,91978,Man on a Ledge (2012),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
3432,92008,Haywire (2011),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3433,92192,Apollo 18 (2011),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
3434,92198,Seeking Justice (2011),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
3435,92234,Red Tails (2012),"['Action', 'Adventure', 'Drama', 'War']",[1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0]
3436,92264,One for the Money (2012),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3437,92391,Grave Encounters (2011),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
3438,92420,Chronicle (2012),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
3439,92507,Safe House (2012),"['Action', 'Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0]
3440,92535,Louis C.K.: Live at the Beacon Theater (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3441,92643,Monsieur Lazhar (2011),"['Children', 'Comedy', 'Drama']",[0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3442,92681,Journey 2: The Mysterious Island (2012),"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'IMAX']",[1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]
3443,92694,Perfect Sense (2011),"['Drama', 'Romance', 'Sci-Fi']",[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3444,92938,Ghost Rider: Spirit of Vengeance (2012),"['Action', 'Fantasy', 'Thriller']",[0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3445,92954,Prayers for Bobby (2009),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3446,93022,Miss Nobody (2010),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3447,93114,Ro.Go.Pa.G. (1963),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3448,93139,Mega Shark vs. Crocosaurus (2010),"['Action', 'Adventure', 'Horror']",[1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
3449,93242,Gone (2012),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3450,93270,Project X (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3451,93297,Act of Valor (2012),"['Action', 'Thriller', 'War']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0]
3452,93320,Trailer Park Boys (1999),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3453,93326,This Means War (2012),"['Action', 'Comedy', 'Romance']",[0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3454,93363,John Carter (2012),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]
3455,93443,Goon (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3456,93510,21 Jump Street (2012),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3457,93512,"Jeff, Who Lives at Home (2012)","['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3458,93563,Lockout (2012),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
3459,93721,Jiro Dreams of Sushi (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3460,93740,Salmon Fishing in the Yemen (2011),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3461,93766,Wrath of the Titans (2012),"['Action', 'Adventure', 'Fantasy', 'IMAX']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
3462,93790,Detachment (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3463,93805,Iron Sky (2012),"['Action', 'Comedy', 'Sci-Fi']",[0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3464,93855,God Bless America (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3465,94015,Mirror Mirror (2012),"['Adventure', 'Comedy', 'Fantasy']",[1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3466,94018,Battleship (2012),"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0]
3467,94130,Bully (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3468,94150,Hysteria (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3469,94323,Think Like a Man (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3470,94405,Safe (2012),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
3471,94478,Dark Shadows (2012),"['Comedy', 'Horror', 'IMAX']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
3472,94780,Snow White and the Huntsman (2012),"['Action', 'Adventure', 'Drama']",[1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
3473,94799,Sound of My Voice (2011),"['Drama', 'Mystery', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
3474,94864,Prometheus (2012),"['Action', 'Horror', 'Sci-Fi', 'IMAX']",[0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0]
3475,94896,Bernie (2011),"['Comedy', 'Crime', 'Drama']",[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
3476,94953,Wanderlust (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3477,94959,Moonrise Kingdom (2012),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3478,94985,Get the Gringo (2012),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
3479,95088,Safety Not Guaranteed (2012),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3480,95105,Madagascar 3: Europe's Most Wanted (2012),"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3481,95135,Your Sister's Sister (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3482,95149,Superman/Batman: Public Enemies (2009),"['Action', 'Animation', 'Fantasy']",[0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3483,95167,Brave (2012),"['Action', 'Adventure', 'Animation', 'Children']",[1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3484,95170,Beauty and the Beast: The Enchanted Christmas (1997),"['Animation', 'Children', 'Fantasy', 'Musical']",[0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
3485,95193,Pocahontas II: Journey to a New World (1998) ,"['Adventure', 'Animation', 'Children']",[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3486,95199,What to Expect When You're Expecting (2012),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3487,95201,To Rome with Love (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3488,95207,Abraham Lincoln: Vampire Hunter (2012),"['Action', 'Fantasy', 'Horror', 'Thriller']",[0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
3489,95307,Rock of Ages (2012),"['Comedy', 'Drama', 'Musical', 'IMAX']",[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0]
3490,95309,Seeking a Friend for the End of the World (2012),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3491,95311,Presto (2008),"['Animation', 'Children', 'Comedy', 'Fantasy']",[0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3492,95313,Jack-Jack Attack (2005),"['Adventure', 'Animation', 'Children', 'Comedy']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3493,95377,One Man Band (2005),"['Animation', 'Comedy', 'Musical']",[0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
3494,95441,Ted (2012),"['Comedy', 'Fantasy']",[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3495,95449,Magic Mike (2012),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3496,95558,Beasts of the Southern Wild (2012),"['Drama', 'Fantasy']",[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3497,95583,Savages (2012),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
3498,95633,Spirit Camp (2009),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
3499,95654,Geri's Game (1997),"['Animation', 'Children']",[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3500,95717,Treasure Island (2012),['Adventure'],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3501,95744,2 Days in New York (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3502,95761,Killer Joe (2011),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
3503,95858,For the Birds (2000),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3504,95873,Ruby Sparks (2012),"['Comedy', 'Fantasy', 'Romance']",[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3505,95875,Total Recall (2012),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
3506,96079,Skyfall (2012),"['Action', 'Adventure', 'Thriller', 'IMAX']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
3507,96121,Hope Springs (2012),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3508,96281,ParaNorman (2012),"['Adventure', 'Animation', 'Comedy']",[1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3509,96283,Diary of a Wimpy Kid: Dog Days (2012),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3510,96417,Premium Rush (2012),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3511,96432,Lawless (2012),"['Crime', 'Drama']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
3512,96488,Searching for Sugar Man (2012),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3513,96563,Paradise Lost 3: Purgatory (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3514,96588,Pitch Perfect (2012),"['Comedy', 'Musical']",[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
3515,96606,Samsara (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3516,96610,Looper (2012),"['Action', 'Crime', 'Sci-Fi']",[0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0]
3517,96616,That's My Boy (2012),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3518,96691,Resident Evil: Retribution (2012),"['Action', 'Horror', 'Sci-Fi', 'IMAX']",[0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0]
3519,96737,Dredd (2012),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3520,96811,End of Watch (2012),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
3521,96815,V/H/S (2012),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3522,96832,Holy Motors (2012),"['Drama', 'Fantasy', 'Musical', 'Mystery', 'Sci-Fi']",[0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0]
3523,96861,Taken 2 (2012),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
3524,96917,House at the End of the Street (2012),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3525,96975,LOL (2012),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3526,97172,Frankenweenie (2012),"['Animation', 'Comedy', 'Horror', 'IMAX']",[0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
3527,97188,Sinister (2012),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3528,97225,Hotel Transylvania (2012),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3529,97304,Argo (2012),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3530,97306,Seven Psychopaths (2012),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3531,97328,Liberal Arts (2012),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3532,97701,Paranormal Activity 4 (2012),"['Horror', 'IMAX']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
3533,97742,Alex Cross (2012),"['Action', 'Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0]
3534,97752,Cloud Atlas (2012),"['Drama', 'Sci-Fi', 'IMAX']",[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0]
3535,97785,Silent Hill: Revelation 3D (2012),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
3536,97836,Here Comes the Boom (2012),"['Action', 'Comedy']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3537,97860,Killing Them Softly (2012),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
3538,97913,Wreck-It Ralph (2012),"['Animation', 'Comedy']",[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3539,97921,Silver Linings Playbook (2012),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3540,97923,Flight (2012),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3541,97936,Anna Karenina (2012),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3542,97938,Life of Pi (2012),"['Adventure', 'Drama', 'IMAX']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0]
3543,98061,Himizu (2011),"['Children', 'Crime', 'Drama']",[0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
3544,98083,Jackass 3.5 (2011),"['Comedy', 'Documentary']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3545,98122,Indie Game: The Movie (2012),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3546,98124,"Batman: The Dark Knight Returns, Part 1 (2012)","['Action', 'Animation', 'Sci-Fi']",[0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3547,98154,Lincoln (2012),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
3548,98239,Red Dawn (2012),"['Action', 'War']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
3549,98243,Rise of the Guardians (2012),"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']",[1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3550,98491,Paperman (2012),"['Animation', 'Comedy', 'Romance']",[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3551,98585,Hitchcock (2012),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3552,98607,Redline (2009),"['Action', 'Animation', 'Sci-Fi']",[0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3553,98961,Zero Dark Thirty (2012),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
